"filename", "language", "Go Checksum File", "Go", "Go Module File", "Docker", "Log", "YAML", "TypeScript JSX", "TypeScript", "JSON", "XML", "JavaScript", "JSON with Comments", "PostCSS", "Markdown", "Python", "pip requirements", "Dotenv", "comment", "blank", "total"
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/component/ControlsSettings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 119
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/component/Cta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 6, 101
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/component/GeneralSetting.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 96
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/component/ItemRow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 43
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/component/Preview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/component/Security.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 158
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/component/Settings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 118
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/component/SettingsContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 29
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/playerSettings/view/PlayerSettingsView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 140
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 57, 311
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/BlankFolder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 46
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/ConnectGoogleDrive.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36, 204
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/CreateFolder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 104
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/Folder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28, 142
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/FolderList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 190
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/FolderTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 119
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/ImportVideos.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 103
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/SaveVideos.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/SelectProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 97
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/component/UploadManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 123
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/funcions/upload.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34, 183
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/upload/server/procedures.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 34, 239
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/user/server/procedures.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 53, 362
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/component/CaptureLeads.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 230
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/component/Form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 26
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/component/FormFields.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45, 517
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/component/ThumbnailUpdate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29, 221
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/component/UpdatePlan.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 42
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/component/VideoControls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/component/VideoDurationInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 79
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/component/VideoSettingType.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/server/procedures.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 61, 360
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/modules/video/view/VideoDetailsView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/trpc/client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 60
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/trpc/init.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 62
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/trpc/query-client.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/trpc/routers/_app.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/trpc/server.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 16
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/trpc/type.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/utils/upload.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/src/utils/utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 55
"/Users/ajaysingh/Desktop/secure_video_provider/fronted/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 1, 35
"/Users/ajaysingh/Desktop/secure_video_provider/server/cmd/server/main.go", "Go", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 152
"/Users/ajaysingh/Desktop/secure_video_provider/server/cmd/worker/worker.go", "Go", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/Users/ajaysingh/Desktop/secure_video_provider/server/go.mod", "Go Module File", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 84
"/Users/ajaysingh/Desktop/secure_video_provider/server/go.sum", "Go Checksum File", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 203
"/Users/ajaysingh/Desktop/secure_video_provider/server/infra/.dev.api.dockerfile", "Docker", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15
"/Users/ajaysingh/Desktop/secure_video_provider/server/infra/.dev.worker.dockerfile", "Docker", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16
"/Users/ajaysingh/Desktop/secure_video_provider/server/infra/api.dockerfile", "Docker", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25
"/Users/ajaysingh/Desktop/secure_video_provider/server/infra/docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 93
"/Users/ajaysingh/Desktop/secure_video_provider/server/infra/worker.dockerfile", "Docker", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/api/domain/entity.go", "Go", 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 64, 263
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/api/middleware/middleware.go", "Go", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 41
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/billing/config/constant.go", "Go", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 158
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/billing/handler/handler.go", "Go", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 152
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/billing/repository/subscription_repo.go", "Go", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 123
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/billing/repository/userUsageRepo.go", "Go", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 93
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/billing/routes/routes.go", "Go", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 41
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/billing/services/service.go", "Go", 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 46, 272
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/folders/dto/dto.go", "Go", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/folders/handler/folderHandler.go", "Go", 0, 395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 159, 569
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/folders/repository/folder_repo.go", "Go", 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 69, 300
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/folders/routes/folder_routes.go", "Go", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 42
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/folders/services/folder_service.go", "Go", 0, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 163, 722
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/folders/utils/hierarchy.go", "Go", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 44
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/form/dto/dto.go", "Go", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 110
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/form/handler/formHandler.go", "Go", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40, 161
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/form/repository/lead_form_field.go", "Go", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 100
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/form/repository/lead_form_option_repository.go", "Go", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 87
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/form/repository/lead_form_repository.go", "Go", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 145
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/form/routes/routes.go", "Go", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 25
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/form/service/form_service.go", "Go", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40, 146
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/player/dto/dto.go", "Go", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/player/handler/playerHandler.go", "Go", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 148
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/player/repository/player_repo.go", "Go", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 86
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/player/routes/player_routes.go", "Go", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 25
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/player/services/player_setting.go", "Go", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 96
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/uploader/dto/dto.go", "Go", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/uploader/handler/uploaderHandler.go", "Go", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 79
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/uploader/routes/Routes.go", "Go", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 36
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/uploader/services/services.go", "Go", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 59
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/uploader/worker/sqs.go", "Go", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 43
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/dto/dto.go", "Go", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/handler/o_auth.go", "Go", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 29, 153
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/handler/userHandler.go", "Go", 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 85, 368
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/repository/account_repo.go", "Go", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 101
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/repository/repositroy.go", "Go", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 100
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/repository/workspace_repo.go", "Go", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 120
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/routes/userRoutes.go", "Go", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 36
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/services/services.go", "Go", 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 105, 407
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/users/services/workspacesService.go", "Go", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 93
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/videos/handler/videoHandler.go", "Go", 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 87, 381
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/videos/repository/repositroy.go", "Go", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 60, 240
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/videos/routes/routes.go", "Go", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 43
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/modules/videos/services/service.go", "Go", 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66, 251
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/async/worker/sqs.go", "Go", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 43
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/config/auth/auth.go", "Go", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/config/aws/sqs.go", "Go", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 34
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/config/db/db.go", "Go", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 85
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/config/r2/r2.go", "Go", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 50
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/config/redis/redis.go", "Go", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 35
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/utils/MakeSignedurl.go", "Go", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 28
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/utils/apiError.go", "Go", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 46
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/utils/decodeCursor.go", "Go", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 44
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/utils/errMess.go", "Go", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/utils/generateOTP.go", "Go", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 24
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/utils/jwtMaker.go", "Go", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 96
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/utils/sendEmail.go", "Go", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 91
"/Users/ajaysingh/Desktop/secure_video_provider/server/internal/shared/utils/state.go", "Go", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
"/Users/ajaysingh/Desktop/secure_video_provider/server/pkg/resetDb.go", "Go", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/ajaysingh/Desktop/secure_video_provider/server/tmp/build-errors.log", "Log", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/ajaysingh/Desktop/secure_video_provider/transcoding/.env", "Dotenv", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4
"/Users/ajaysingh/Desktop/secure_video_provider/transcoding/config/aws.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 2, 15
"/Users/ajaysingh/Desktop/secure_video_provider/transcoding/dockerfile", "Docker", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 14
"/Users/ajaysingh/Desktop/secure_video_provider/transcoding/feature/download.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 1, 10, 62
"/Users/ajaysingh/Desktop/secure_video_provider/transcoding/feature/transcode.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 3, 34, 117
"/Users/ajaysingh/Desktop/secure_video_provider/transcoding/feature/upload.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 4, 7, 33
"/Users/ajaysingh/Desktop/secure_video_provider/transcoding/main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 2, 13, 29
"/Users/ajaysingh/Desktop/secure_video_provider/transcoding/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 6
"Total", "-", 202, 5256, 80, 54, 1, 79, 10957, 2285, 97, 108, 20, 1023, 367, 23, 180, 3, 4, 1674, 4834, 27247